task_id,line,machines,station,stations,frequency,seq,part_name,action,standard,pic_label,doc_no,doc_rev,doc_effective,source_sheet,active
CF5BFE52DA,AHP,AHP1,PACKER6,PACKER6,WEEKLY,5,Part & Lantai & Pintu Akrilik Mesin (Frame FD15#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 6,TRUE
F81413F896,AHP,AHP1,PACKER6,PACKER6,WEEKLY,6,Part & Lantai & Pintu Akrilik Mesin (Frame FD15#-3),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 6,TRUE
4FDB30B8A1,AHP,AHP1,PACKER6,PACKER6,WEEKLY,7,Part & Lantai & Pintu Akrilik Mesin (Frame FD16#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 6,TRUE
E48B0A4811,AHP,AHP1,PACKER6,PACKER6,WEEKLY,8,Part & Lantai & Pintu Akrilik Mesin (Frame FD16#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 6,TRUE
C37E376172,AHP,AHP1,PACKER6,PACKER6,WEEKLY,9,Part & Lantai & Pintu Akrilik Mesin (Frame FD16#-3),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 6,TRUE
CF17A4AB9F,AHP,AHP1,PACKER6,PACKER6,WEEKLY,10,Area Belakang Mesin (Back Door),"Bersihkan dengan cara disemprot air gun, dan sapu","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 6,TRUE
56223F8DEA,AHP,AHP1,PACKER7,PACKER7,WEEKLY,1,Stacker,"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
62AB205AC9,AHP,AHP1,PACKER7,PACKER7,WEEKLY,2,Foot Sealer,Bersihkan dengan cara di lap popok bekas,Bebas dari debu fluff dan sisaan printing bag,Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
1A6D637E17,AHP,AHP1,PACKER7,PACKER7,WEEKLY,3,Meja Packing,Bersihkan dengan cara di lap popok bekas,Bebas dari debu fluff,Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
11B6F14337,AHP,AHP1,PACKER7,PACKER7,WEEKLY,4,Metal detector,Bersihkan dengan cara di lap popok bekas,Bebas dari debu fluff,Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
D8CC6C6ECF,AHP,AHP1,PACKER7,PACKER7,WEEKLY,5,Body Mesin Printing Kode Produksi,Bersihkan dengan cara di lap popok bekas,"Bebas dari debu fluff, sisa glue, dan NWO",Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
83A5027C25,AHP,AHP1,PACKER7,PACKER7,WEEKLY,6,Body Carton Sealer,Bersihkan dengan cara di lap popok bekas,"Bebas dari debu fluff, sisa glue, dan NWO",Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
46DFA02A3E,AHP,AHP1,PACKER7,PACKER7,WEEKLY,7,Body Check Weigher (Conveyor Belt),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
15D917E1BB,AHP,AHP1,PACKER7,PACKER7,WEEKLY,8,Conveyor double deck,"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
9C74075313,AHP,AHP1,PACKER7,PACKER7,WEEKLY,9,Area Belakang Mesin (Back Door),"Bersihkan dengan cara disemprot air gun, dan sapu","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7 (Wanita),DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER 7,TRUE
B1A23F6F21,AHP,AHP1,PALLETING1,PALLETING1,SHIFTLY,1,"Ruangan Luar dan Dalam Hammer Mill (Sisi Atas, Body Hammer Mill)","Bersihkan dengan cara di lap popok bekas, disemprot air gun, dan di sapu",Bebas dari debu,Palleting 1,DAM/FRM/MEX-08,00,22 Januari 2024,Weekly & Monthly Harian Palleti,TRUE
DF3CA43AB7,AHP,AHP1,PALLETING1,PALLETING1,SHIFTLY,2,Pipa Blower dan Pipa Angin,Bersihkan dengan dilap popok bekas,Bebas dari debu,Palleting 1,DAM/FRM/MEX-08,00,22 Januari 2024,Weekly & Monthly Harian Palleti,TRUE
82BA594AC8,AHP,AHP1,PALLETING1,PALLETING1,SHIFTLY,3,Akrilik Bagian Atas Mesin,Bersihkan dengan sapu,Bebas dari debu,Palleting 1,DAM/FRM/MEX-08,00,22 Januari 2024,Weekly & Monthly Harian Palleti,TRUE
28835A1BD2,AHP,AHP1,PALLETING1,PALLETING1,SHIFTLY,4,Body Tangki Lem,Bersihkan dengan kemoceng,Bebas dari debu,Palleting 1,DAM/FRM/MEX-08,00,22 Januari 2024,Weekly & Monthly Harian Palleti,TRUE
C922BA4ECE,AHP,AHP1,PALLETING1,PALLETING1,SHIFTLY,5,Lantai Area Tangki Lem,Bersihkan dengan sapu,Bebas dari debu,Palleting 1,DAM/FRM/MEX-08,00,22 Januari 2024,Weekly & Monthly Harian Palleti,TRUE
B2DAF64919,AHP,AHP1,PALLETING1,PALLETING1,SHIFTLY,6,Tangga Menuju Tangki Lem,Bersihkan dengan sapu,Bebas dari debu,Palleting 1,DAM/FRM/MEX-08,00,22 Januari 2024,Weekly & Monthly Harian Palleti,TRUE
9B99B8D549,AHP,AHP1,PALLETING2,PALLETING2,SHIFTLY,1,Standing Pulp,"Bersihkan dengan cara di lap popok bekas, dan disemprot air gun",Bebas dari debu,Palleting 2,DAM/FRM/MEX-08,00,22 Januari 2024,Sheet4,TRUE
51DA35E22A,AHP,AHP1,PALLETING2,PALLETING2,SHIFTLY,2,Tangki SAP (Body Tangki SAP),"Bersihkan dengan cara di lap popok bekas, disemprot air gun, dan di sapu",Bebas dari debu,Palleting 2,DAM/FRM/MEX-08,00,22 Januari 2024,Sheet4,TRUE
4DAD3107EE,AHP,AHP1,PALLETING2,PALLETING2,SHIFTLY,3,All Area Uwinder Woven,"Bersihkan dengan cara disemprot air gun, di sapu, serta di lap popok bekas",Bebas dari debu,Palleting 2,DAM/FRM/MEX-08,00,22 Januari 2024,Sheet4,TRUE
6A8C18F8A6,AHP,AHP1,PALLETING2,PALLETING2,SHIFTLY,4,All Area Uwinder Elastic,"Bersihkan dengan cara disemprot air gun, di sapu, serta di lap popok bekas",Bebas dari debu,Palleting 2,DAM/FRM/MEX-08,00,22 Januari 2024,Sheet4,TRUE
A31050E375,AHP,AHP1,PACKER,PACKER,WEEKLY,1,Ruangan luar dan dalam Hammer mill,"Bersihkan dengan di semprot air gun,sapu dan Vacumm Cleaner dan pastikan tidak ada debu yang menempel",Bebas dari debu pulp dan SAP,Packer,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER,FALSE
8B4AF5AFC2,AHP,AHP1,PACKER,PACKER,WEEKLY,2,Lantai Mesin Bagian Depan,"Bersihkan dengan di semprot air gun,sapu dan Vacumm Cleaner dan pastikan tidak ada debu yang menempel",Bebas dari debu fluff dan NWO,Packer,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER,FALSE
840C071344,AHP,AHP1,PACKER,PACKER,WEEKLY,3,Lantai Mesin Bagian Belakang,"Bersihkan dengan di semprot air gun,sapu dan Vacumm Cleaner dan pastikan tidak ada debu yang menempel",Bebas dari debu fluff dan NWO,Packer,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER,FALSE
F88159043A,AHP,AHP1,PACKER,PACKER,WEEKLY,4,All Unwinder Material,"Bersihkan dengan di semprot air gun,sapu dan Vacumm Cleaner dan pastikan tidak ada debu yang menempel",Bebas dari debu fluff dan NWO,Packer,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER,FALSE
F7984ADC90,AHP,AHP1,PACKER,PACKER,WEEKLY,5,Safety Door Acrylic,Bersihkan dengan cara di lap kering sisa splicing NWO dan disemprot air gun dan pastikan tidak ada debu/kerak yang menempel,Bebas dari debu fluff dan NWO,Packer,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER,FALSE
D2C531650B,AHP,AHP1,PACKER,PACKER,WEEKLY,6,Conveyor Line Packaging,Bersihkan dengan cara di lap NWO sisa splicing dan di berikan cairan kebersihan toluen,Bebas dari debu,Packer,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly PACKER,FALSE
182638CE08,AHP,AHP1,OP4,OP4,WEEKLY,1,Drum Forming,"Bersihkan dengan disemprot air gun (setiap shift), cuci (setiap minggu)",Bebas dari kerak fluff,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
E3177EE7EF,AHP,AHP1,OP4,OP4,WEEKLY,2,Folding Sachet,"Bersihkan dengan disemprot air gun, dan di lap NWO sisa splicingan yang diberikan cairan toluen","Bebas dari debu NWO, akumulasi glue",OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
05E1A504BD,AHP,AHP1,OP4,OP4,WEEKLY,3,Heat Seal / Crimping Sachet,Bersihkan dengan disemprot air gun,Bebas dari debu NWO,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
D8907AC115,AHP,AHP1,OP4,OP4,WEEKLY,4,Nozzle Glue (Sesuai Area),Bersihkan dengan sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari kerak,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
E03B6B670C,AHP,AHP1,OP4,OP4,WEEKLY,5,All Conveyor Belt,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, divaccum menggunakan vaccum cleaner","Bebas dari debu NWO,akumulasi glue dan pastikan kondisi baut kencang dan vacum tidak mampet (Cek standar vaccum presure switch)",OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
F55C3B2724,AHP,AHP1,OP4,OP4,WEEKLY,6,Selang angin,"Cek kondisi selang, ganti selang apabila bocor",Tidak ada Kebocoran angin,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
55BA966072,AHP,AHP1,OP4,OP4,WEEKLY,7,Timing belt,"Cek kondisi timing belt, buat EWO jika diperlukan penggantian",Pastikan kondisi Timing belt tidak sobek dan tidak kendur,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
3D5384C3DA,AHP,AHP1,OP4,OP4,WEEKLY,8,All roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Tidak ada roller macet,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
15B55B760A,AHP,AHP1,OP4,OP4,WEEKLY,9,All belt roller,Bersihkan dengan cara dilap NWO sisa splicing yang diberikan cairan toluen,Tidak ada roller macet,OP 4,DAM/FRM/MEX-08,00,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
5D68283993,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,1,Filter SAP 1 & 2,Bersihkan dengan di semprot air gun,Bebas dari debu SAP,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
E05B9DF4E5,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,2,Belt Feeding SAP 1&2,Bersihkan dengan sikat dan disemprot air gun,"Bebas dari kerak fluff,SAP dan pastikan belt beserta guide utuh tidak sobek/hilang sebagian, belt tidak geser",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
AB319D16D4,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,3,Transfer Drum Forming,Bersihkan dengan sikat dan disemprot air gun,Bebas dari kerak fluff dan pastikan belt tidak sobek/geser (keluar dari stopper guide),OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
75AEC38D27,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,4,Folding tissue,Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan kebersihan Toluen,"Bebas dari kerak fluff dan akumulasi glue,flat belt tidak sobek/geser dan kondisi baut tidak longgar",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
123703CA99,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,5,ADL Cutter,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu NWO dan akumulasi glue,flat belt tidak sobek/geser,berikan pelumas pada spons dan pastikan kondisi baut tidak longgar",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
0996904384,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,6,Core Pad cutter,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen,disemprot air gun","Bebas dari debu NWO dan akumulasi glue,flat belt tidak sobek/geser,berikan pelumas pada spons,dan pastikan kondisi baut tidak longgar",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
8C0E74DFE4,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,7,Tissue Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu tissue dan fluff,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
7ED37DEABC,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,8,ADL Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu fluff dan NWO,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
CAB07E8BA9,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,9,Top sheet glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu fluff dan NWO,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
479F7C03B6,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,10,Central Side Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu fluff dan NWO,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
8495178BC2,BHP,BHP1;BHP2;BHP3,OP1,OP1,SHIFTLY,11,Side sealing Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
7597A60DBE,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,SHIFTLY,12,All Lensa sensor BST,Bersihkan dengan cara di lap kering NWO sisa splicing,"Bebas dari debu NWO, fluff, SAP","OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
985DA50F9B,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,SHIFTLY,13,All Lensa sensor Reject material,Bersihkan dengan cara di lap kering NWO sisa splicing,"Bebas dari debu NWO, fluff, SAP","OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
567995994A,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,SHIFTLY,14,All Roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Bebas dari akumulasi glue,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
522773AB90,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3;PACKER,SHIFTLY,15,Lantai (Front & Back) mesin,Bersihkan dengan disapu dan Vacumm Cleaner,Bebas dari debu,"OP 1,2,3, Packer",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
C78F4C8CB7,BHP,BHP1;BHP2;BHP3,OP1,OP1,DAILY,16,Hammer mill,Bersihkan dengan disemprot air gun,Bebas dari debu pulp dan SAP,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
CDAC8316D5,BHP,BHP1;BHP2;BHP3,OP1,OP1,DAILY,17,Drum Forming,Bersihkan dengan disemprot air gun,Bebas dari kerak fluff,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
F368C81220,BHP,BHP1;BHP2;BHP3,OP1,OP1,DAILY,18,Mat press 1,Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan kebersihan Toluen,Bebas dari kerak fluff dan akumulasi glue,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
F35ED51B56,BHP,BHP1;BHP2;BHP3,OP1,OP1,DAILY,19,Mat press 2,Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan kebersihan Toluen,Bebas dari kerak fluff dan akumulasi glue,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
ED3C465421,BHP,BHP1;BHP2;BHP3,OP1,OP1,DAILY,20,Grid press (Core emboss),"Bersihkan dengan disikat, disemprot air gun",Bebas dari kerak fluff dan akumulasi glue,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 1,TRUE
CC7075F42B,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,1,PE Film Laminated Draw,Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan kebersihan Toluen,Bebas dari debu NWO dan akumulasi glue,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
B911AE1BA9,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,2,Core cutter,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu NWO dan akumulasi glue,flexible hose tidak sobek,berikan pelumas pada spons dan pastikan kondisi baut tidak longgar",OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
458246AA30,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,3,Transfer Pad Turning (Rotator),"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun",Bebas dari debu NWO dan akumulasi glue,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
FEC1B3A742,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,4,Waist Folding,Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan kebersihan Toluen,"Bebas dari akumulasi glue,flat belt tidak sobek/geser dan pastikan kondisi baut tidak longgar (marking baut sesuai)",OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
AADAAD7953,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,5,Tummy Cutter,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu NWO dan akumulasi glue,Spons tidak sobek dan berikan pelumas pada spons",OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
022B71056B,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,6,Leg Elastic Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
8EC2F0C791,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,7,Backsheet Laminated Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
4A449343E1,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,8,Backsheet Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
CD63DF3306,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,9,End Sealing Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
88E34FF8A4,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,10,Second End Sealing Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
2756278CB0,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,11,Leg Cuff Elastic Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
105594E631,BHP,BHP1;BHP2;BHP3,OP2,OP2,SHIFTLY,12,Leg Cuff Side Seal Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
EF3177B8EF,BHP,BHP1;BHP2;BHP3,OP2,OP1;OP2;OP3,SHIFTLY,13,All Lensa sensor BST,Bersihkan dengan cara di lap kering NWO sisa splicing,"Bebas dari debu NWO, fluff, SAP","OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
F11C3A673B,BHP,BHP1;BHP2;BHP3,OP2,OP1;OP2;OP3,SHIFTLY,14,All Lensa sensor Reject material,Bersihkan dengan cara di lap kering NWO sisa splicing,"Bebas dari debu NWO, fluff, SAP","OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
EEE8585800,BHP,BHP1;BHP2;BHP3,OP2,OP1;OP2;OP3,SHIFTLY,15,All Roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Bebas dari akumulasi glue,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
6040B6C3D4,BHP,BHP1;BHP2;BHP3,OP2,OP1;OP2;OP3;PACKER,SHIFTLY,16,Lantai (Front & Back) mesin,Bersihkan dengan disapu dan Vacumm Cleaner,Bebas dari debu,"OP 1,2,3, Packer",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 2,TRUE
11EB8ED3BA,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,1,Ultrasonic,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu NWO dan akumulasi glue,sponge belt before ultrasonic tidak sobek/geser dan pastikan kondisi baut adjuster sonotrode tidak longgar (marking baut)",OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
DCD745D914,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,2,Final Cutter dan Anvil,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu NWO dan akumulasi glue,flexible hose tidak sobek,berikan pelumas pada spons dan pastikan kondisi baut tidak longgar (marking baut)",OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
698237965C,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,3,Core Fixing Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
40DB732C5F,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,4,Waist Folding Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
30F1CD1E01,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,5,Waist NW Laminated Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
0899BF982A,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,6,Waist Elastic Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
B0EC757CBD,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,SHIFTLY,7,Sachet Glue,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3/OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
46C0C546F3,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,SHIFTLY,8,Folding Sachet,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3/OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
0AEB8BACC7,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,SHIFTLY,9,Heat Seal / Crimping Sachet,Bersihkan dengan Sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari debu NWO,OP 3/OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
